BasinID,YEAR,MONTH,Ppt_mm,Tavg_C
18,2000,4,81.8453,-1.94039
18,2000,5,80.5091,3.18646
18,2000,6,163.677,4.86942
18,2000,7,156.836,7.07912
18,2000,8,247.132,5.86634
18,2000,9,152.351,3.32059
18,2000,10,66.9661,1.48474
18,2000,11,18.8763,-3.48748
18,2000,12,3.59117,-6.13442
18,2001,1,10.5493,-7.14813
18,2001,2,14.9481,-5.28096
18,2001,3,24.4385,-4.07229
18,2001,4,128.147,-1.10176
18,2001,5,108.843,1.37096
18,2001,6,141.774,4.30374
18,2001,7,237.438,7.98239
18,2001,8,245.73,6.07354
18,2001,9,217.131,4.73069
18,2001,10,64.3777,1.69162
18,2001,11,16.7145,-3.31502
18,2001,12,6.4776,-6.12809
18,2002,1,11.9884,-8.15226
18,2002,2,11.8772,-4.67264
18,2002,3,36.778,-3.8726
18,2002,4,55.7614,0.864085
18,2002,5,121.309,1.93932
18,2002,6,185.404,5.83319
18,2002,7,202.978,7.29441
18,2002,8,130.037,5.94027
18,2002,9,90.0711,4.52907
18,2002,10,93.8472,0.0675739
18,2002,11,24.1679,-3.38068
18,2002,12,7.00524,-5.21321
18,2003,1,3.14235,-5.35189
18,2003,2,6.16382,-3.69126
18,2003,3,23.8101,-3.7472
18,2003,4,79.8489,0.900382
18,2003,5,131.603,1.85924
18,2003,6,142.274,4.25428
18,2003,7,167.399,7.04901
18,2003,8,312.462,7.21916
18,2003,9,104.288,4.66159
18,2003,10,55.4575,1.55497
18,2003,11,11.2756,-2.49178
18,2003,12,9.84193,-6.71076
18,2004,1,10.4905,-7.86325
18,2004,2,13.3258,-7.55088
18,2004,3,56.4222,-3.13419
18,2004,4,55.3903,0.349744
18,2004,5,142.514,2.12964
18,2004,6,198.59,3.77807
18,2004,7,179.664,6.09176
18,2004,8,212.673,7.59144
18,2004,9,149.465,4.17674
18,2004,10,73.4939,-0.193663
18,2004,11,33.0129,-3.83655
18,2004,12,4.13799,-6.27072
18,2005,1,8.38583,-6.40568
18,2005,2,7.33601,-5.13226
18,2005,3,31.3676,-3.45539
18,2005,4,70.2905,-0.610355
18,2005,5,153.952,2.32934
18,2005,6,148.531,5.35711
18,2005,7,234.135,7.45612
18,2005,8,253.938,6.61259
18,2005,9,134.404,5.7042
18,2005,10,85.5387,0.602658
18,2005,11,19.81,-3.95069
18,2005,12,5.60622,-7.67244
18,2006,1,1.15884,-4.80653
18,2006,2,22.1839,-4.70057
18,2006,3,32.9073,-3.90263
18,2006,4,44.5423,-0.555355
18,2006,5,118.129,2.47441
18,2006,6,127.339,5.24905
18,2006,7,211.733,8.88738
18,2006,8,138.049,8.35695
18,2006,9,138.257,4.74251
18,2006,10,70.8254,1.02345
18,2006,11,24.4225,-3.25177
18,2006,12,7.40029,-6.49042
18,2007,1,8.3344,-8.53114
18,2007,2,7.82028,-4.90799
18,2007,3,20.0092,-3.30403
18,2007,4,43.3549,-1.27567
18,2007,5,113.703,3.497
18,2007,6,141.969,4.72112
18,2007,7,200.427,6.31478
18,2007,8,241.123,7.55036
18,2007,9,95.8884,4.14159
18,2007,10,81.3649,1.25624
18,2007,11,14.113,-2.821
18,2007,12,9.95997,-6.32539
18,2008,1,3.06941,-7.23057
18,2008,2,14.054,-10.1672
18,2008,3,56.9304,-4.25323
18,2008,4,93.436,-0.320261
18,2008,5,126.651,2.46358
18,2008,6,141.656,4.59666
18,2008,7,182.689,7.13978
18,2008,8,214.382,5.82269
18,2008,9,180.198,5.35413
18,2008,10,83.2619,1.0506
18,2008,11,15.5043,-4.53369
18,2008,12,5.37532,-6.4512
18,2009,1,9.13575,-6.56608
18,2009,2,11.307,-2.74388
18,2009,3,27.2697,-3.17088
18,2009,4,98.7731,-0.66411
18,2009,5,111.902,2.36948
18,2009,6,148.779,4.38991
18,2009,7,274.363,6.40805
18,2009,8,174.653,6.42124
18,2009,9,150.827,6.14517
18,2009,10,104.656,0.294358
18,2009,11,12.5076,-3.37024
18,2009,12,4.82373,-6.77081
18,2010,1,4.06017,-4.63508
18,2010,2,4.07379,-4.01432
18,2010,3,33.7809,-2.06275
18,2010,4,66.2775,-0.995446
18,2010,5,136.481,2.92411
18,2010,6,194.667,3.94515
18,2010,7,271.13,7.54535
18,2010,8,320.171,6.71374
18,2010,9,183.498,4.93597
18,2010,10,49.8595,0.30762
18,2010,11,18.5576,-3.62329
18,2010,12,5.3921,-6.68754
18,2011,1,12.665,-10.2018
18,2011,2,8.78243,-4.17769
18,2011,3,68.4963,-5.84863
18,2011,4,100.166,-0.979275
18,2011,5,148.028,2.69684
18,2011,6,193.265,5.3148
18,2011,7,358.138,5.27064
18,2011,8,152.68,6.95028
18,2011,9,239.337,4.51725
18,2011,10,79.6959,0.157594
18,2011,11,27.9261,-2.29957
18,2011,12,5.51059,-7.08376
18,2012,1,9.76845,-9.57415
18,2012,2,9.66683,-6.43566
18,2012,3,55.4439,-4.4758
18,2012,4,66.4039,-1.59075
18,2012,5,161.604,2.38649
18,2012,6,167.229,3.52264
18,2012,7,228.231,6.35243
18,2012,8,224.799,7.04669
18,2012,9,154.089,3.22115
18,2012,10,91.3072,0.0741388
18,2012,11,9.78924,-4.43622
18,2012,12,5.25128,-6.46699
19,1951,1,0.0664025,-4.91007
19,1951,2,7.95017,-3.19087
19,1951,3,5.22474,-1.89874
19,1951,4,24.2482,-0.0960466
19,1951,5,46.1923,6.40275
19,1951,6,96.3235,9.32227
19,1951,7,204.97,10.1495
19,1951,8,149.756,11.1
19,1951,9,141.966,7.24794
19,1951,10,52.2877,4.86989
19,1951,11,41.483,-0.746123
19,1951,12,0.00472648,-2.32306
19,1952,1,0.553923,-2.36388
19,1952,2,0.402167,1.21771
19,1952,3,0.783664,3.31655
19,1952,4,44.488,7.11846
19,1952,5,120.467,8.53843
19,1952,6,179.071,10.1827
19,1952,7,77.6277,12.4808
19,1952,8,209.327,10.4911
19,1952,9,102.973,8.78772
19,1952,10,72.5533,5.06921
19,1952,11,0.285453,3.44339
19,1952,12,0.203946,-2.03983
19,1953,1,3.90149,-2.33433
19,1953,2,1.83337,0.627579
19,1953,3,16.8239,3.5799
19,1953,4,83.6114,2.90652
19,1953,5,92.271,7.33788
19,1953,6,156.276,9.4568
19,1953,7,223.781,10.5743
19,1953,8,148.494,13.0337
19,1953,9,121.159,7.97358
19,1953,10,36.8545,5.356
19,1953,11,0.781964,1.43707
19,1953,12,1.87857,-0.964849
19,1954,1,4.4978,-1.18028
19,1954,2,7.67786,1.48112
19,1954,3,16.5457,-0.344383
19,1954,4,84.7842,5.37421
19,1954,5,117.031,6.83863
19,1954,6,182.64,9.2526
19,1954,7,178.678,11.1452
19,1954,8,171.784,10.0929
19,1954,9,187.041,8.12981
19,1954,10,54.2771,3.90263
19,1954,11,1.79829,2.07424
19,1954,12,4.07023,-4.80678
19,1955,1,1.55044,-5.19612
19,1955,2,5.27129,-0.886427
19,1955,3,20.5769,2.39124
19,1955,4,26.4233,3.31744
19,1955,5,43.4371,6.32496
19,1955,6,117.178,8.54225
19,1955,7,182.654,11.1098
19,1955,8,123.162,11.6616
19,1955,9,146.184,9.75452
19,1955,10,57.4968,5.14352
19,1955,11,13.8974,0.183575
19,1955,12,2.13445,-1.42462
19,1956,1,0.727668,-4.13662
19,1956,2,8.83678,-1.24166
19,1956,3,19.9203,2.49862
19,1956,4,38.4488,5.11574
19,1956,5,65.6682,6.45351
19,1956,6,236.869,9.90177
19,1956,7,199.96,10.1542
19,1956,8,158.606,9.33976
19,1956,9,156.213,7.58382
19,1956,10,66.6891,3.55532
19,1956,11,11.4714,-0.250722
19,1956,12,8.51322,-4.60557
19,1957,1,2.41398,-3.1909
19,1957,2,3.57789,-6.06687
19,1957,3,15.931,0.305211
19,1957,4,36.6236,3.78965
19,1957,5,131.863,5.15221
19,1957,6,154.448,7.55994
19,1957,7,184.592,11.1384
19,1957,8,114.715,10.6497
19,1957,9,113.379,7.29918
19,1957,10,28.1653,2.04612
19,1957,11,9.71336,-0.173893
19,1957,12,2.03704,-4.13867
19,1958,1,4.35159,-5.70387
19,1958,2,3.13614,-5.1249
19,1958,3,3.79055,1.68537
19,1958,4,55.9935,4.63691
19,1958,5,101.052,5.28624
19,1958,6,228.863,8.55694
19,1958,7,177.339,11.5963
19,1958,8,240.543,9.57448
19,1958,9,158.214,7.43087
19,1958,10,76.8876,2.78718
19,1958,11,8.25557,-1.1428
19,1958,12,3.52853,-3.92559
19,1959,1,5.56906,-5.86487
19,1959,2,14.8084,-5.74763
19,1959,3,15.4489,-1.01725
19,1959,4,28.5561,3.57142
19,1959,5,96.9332,5.17935
19,1959,6,109.343,8.13544
19,1959,7,284.799,11.5064
19,1959,8,258.344,11.4167
19,1959,9,110.26,6.0042
19,1959,10,72.4519,3.40556
19,1959,11,15.2507,-0.260394
19,1959,12,6.37136,-3.95622
19,1960,1,2.97791,-4.17911
19,1960,2,12.5287,-1.57524
19,1960,3,16.7802,1.44103
19,1960,4,24.7074,1.96767
19,1960,5,117.505,5.3529
19,1960,6,149.476,7.99745
19,1960,7,268.566,9.87441
19,1960,8,317.259,9.59496
19,1960,9,176.271,7.56227
19,1960,10,57.6565,3.15675
19,1960,11,15.4071,-0.718174
19,1960,12,0.762316,-3.95002
19,1961,1,3.30592,-5.36233
19,1961,2,8.52696,-4.73647
19,1961,3,22.0357,-2.42521
19,1961,4,77.4028,2.43519
19,1961,5,80.603,5.60711
19,1961,6,281.742,9.14312
19,1961,7,294.795,11.3239
19,1961,8,312.286,11.2196
19,1961,9,111.896,7.71095
19,1961,10,55.388,5.17999
19,1961,11,21.2445,-1.18589
19,1961,12,2.99638,-5.5595
19,1962,1,4.39025,-7.30258
19,1962,2,10.8438,-2.65097
19,1962,3,7.84882,-1.70221
19,1962,4,39.064,2.98406
19,1962,5,99.1463,4.80338
19,1962,6,109.148,7.79874
19,1962,7,338.801,10.8748
19,1962,8,223.762,8.9084
19,1962,9,152.374,7.16156
19,1962,10,64.408,3.94487
19,1962,11,4.84403,-1.71459
19,1962,12,4.48408,-3.57609
19,1963,1,0.261606,-7.05755
19,1963,2,9.58491,-5.37139
19,1963,3,18.9679,-0.654136
19,1963,4,52.1938,3.5864
19,1963,5,78.6936,6.97505
19,1963,6,173.007,7.05219
19,1963,7,245.566,9.72758
19,1963,8,226.524,10.243
19,1963,9,208.973,8.8354
19,1963,10,67.2732,2.60759
19,1963,11,19.4938,-1.64708
19,1963,12,5.29525,-4.78359
19,1964,1,3.63997,-6.62943
19,1964,2,20.0321,-6.22051
19,1964,3,9.74449,-0.666333
19,1964,4,50.2105,4.63486
19,1964,5,62.2093,6.68913
19,1964,6,166.431,7.3015
19,1964,7,218.049,10.7563
19,1964,8,203.465,9.99115
19,1964,9,212.691,7.89257
19,1964,10,56.3773,4.73405
19,1964,11,8.47083,-0.642786
19,1964,12,5.80948,-5.2958
19,1965,1,1.3303,-4.52332
19,1965,2,5.59044,-3.4265
19,1965,3,20.0067,-2.23389
19,1965,4,50.2277,3.01475
19,1965,5,50.7041,5.93592
19,1965,6,175.676,6.58937
19,1965,7,163.861,9.49935
19,1965,8,151.818,8.00498
19,1965,9,109.349,6.2481
19,1965,10,64.232,3.77624
19,1965,11,9.01782,-1.44266
19,1965,12,3.23694,-5.24599
19,1966,1,3.48691,-4.32244
19,1966,2,5.16739,-3.06238
19,1966,3,27.7943,0.235844
19,1966,4,56.1015,2.58411
19,1966,5,74.2957,5.48074
19,1966,6,130.912,7.63616
19,1966,7,296.793,10.3048
19,1966,8,299.69,10.2579
19,1966,9,179.389,6.31757
19,1966,10,49.5605,3.28985
19,1966,11,15.3328,-1.03723
19,1966,12,7.25068,-3.81727
19,1967,1,4.22615,-5.54368
19,1967,2,7.18474,-5.83266
19,1967,3,9.24006,-1.27479
19,1967,4,35.974,1.63744
19,1967,5,116.362,6.68683
19,1967,6,163.879,7.89143
19,1967,7,187.338,10.628
19,1967,8,266.038,11.6469
19,1967,9,235.787,7.16633
19,1967,10,81.3369,2.26574
19,1967,11,13.6146,-1.80462
19,1967,12,3.64232,-5.40406
19,1968,1,7.0536,-5.67125
19,1968,2,19.6116,-8.24573
19,1968,3,32.0554,-1.06525
19,1968,4,41.8497,1.8673
19,1968,5,102.639,5.39357
19,1968,6,137.707,7.27584
19,1968,7,122.637,10.0097
19,1968,8,270.585,9.45177
19,1968,9,144.185,7.82374
19,1968,10,17.2888,3.89913
19,1968,11,13.2701,0.682621
19,1968,12,1.64874,-2.92939
19,1969,1,4.67017,-5.01295
19,1969,2,2.14051,-3.51776
19,1969,3,7.91776,1.34774
19,1969,4,47.1996,4.20349
19,1969,5,115.212,8.26995
19,1969,6,134.999,7.75581
19,1969,7,224.668,10.5947
19,1969,8,130.427,10.1869
19,1969,9,122.568,7.48574
19,1969,10,50.1604,4.28919
19,1969,11,12.7201,-1.95136
19,1969,12,0.319042,-3.79255
19,1970,1,8.84156,-5.65398
19,1970,2,10.0316,-3.72262
19,1970,3,27.1159,-3.54532
19,1970,4,57.3436,1.86736
19,1970,5,94.6174,6.68271
19,1970,6,108.674,7.6155
19,1970,7,237.575,10.9221
19,1970,8,209.078,11.4594
19,1970,9,130.341,7.83908
19,1970,10,50.0021,2.95974
19,1970,11,8.28111,-0.0456782
19,1970,12,3.70812,-2.99569
19,1971,1,6.20483,-5.67593
19,1971,2,7.79016,-4.13638
19,1971,3,5.2241,0.726821
19,1971,4,49.7174,3.96303
19,1971,5,84.9334,5.22996
19,1971,6,160.702,8.68102
19,1971,7,201.655,11.0053
19,1971,8,171.81,9.9998
19,1971,9,190.487,7.32257
19,1971,10,59.7641,3.47291
19,1971,11,7.50614,-0.777436
19,1971,12,0.686374,-4.32936
19,1972,1,6.36707,-3.72371
19,1972,2,10.7331,-5.12012
19,1972,3,19.2318,1.17461
19,1972,4,43.6842,1.91873
19,1972,5,121.078,6.76198
19,1972,6,155.622,8.94773
19,1972,7,312.346,10.6638
19,1972,8,122.153,11.5987
19,1972,9,125.946,6.48052
19,1972,10,38.7506,3.97037
19,1972,11,13.1661,-0.409042
19,1972,12,0.522169,-3.23159
19,1973,1,10.3571,-4.25559
19,1973,2,7.57728,-1.51038
19,1973,3,7.70298,0.956882
19,1973,4,69.5443,3.97889
19,1973,5,154.075,5.96454
19,1973,6,268.288,8.05661
19,1973,7,194.574,10.5446
19,1973,8,214.054,10.74
19,1973,9,124.057,7.49546
19,1973,10,64.2063,4.05421
19,1973,11,21.3329,-0.262456
19,1973,12,4.01242,-3.44621
19,1974,1,1.82588,-4.86323
19,1974,2,5.2167,-4.67519
19,1974,3,21.931,-2.08194
19,1974,4,31.7362,3.40985
19,1974,5,100.105,6.6873
19,1974,6,132.74,7.98569
19,1974,7,193.249,9.61046
19,1974,8,141.213,9.0885
19,1974,9,165.088,7.06491
19,1974,10,61.1221,4.75497
19,1974,11,14.8823,0.934195
19,1974,12,3.38808,-4.03382
19,1975,1,7.51565,-4.9915
19,1975,2,6.4705,-3.18832
19,1975,3,28.1483,-0.256937
19,1975,4,41.4967,2.48655
19,1975,5,70.6359,5.36955
19,1975,6,161.323,8.53449
19,1975,7,264.172,10.5558
19,1975,8,194.122,11.233
19,1975,9,294.687,8.97441
19,1975,10,66.0367,4.72072
19,1975,11,12.483,-1.50498
19,1975,12,6.94991,-4.59465
19,1976,1,2.18753,-3.57587
19,1976,2,4.73316,-2.15785
19,1976,3,16.93,-1.86783
19,1976,4,48.5372,2.17108
19,1976,5,137.075,5.13414
19,1976,6,138.691,7.71805
19,1976,7,204.476,9.17227
19,1976,8,281.976,10.3264
19,1976,9,160.642,6.44842
19,1976,10,78.2208,3.65454
19,1976,11,21.2887,-2.90403
19,1976,12,5.01766,-4.61848
19,1977,1,8.44325,-5.87169
19,1977,2,3.90902,-4.60195
19,1977,3,52.8978,-1.06034
19,1977,4,60.6456,2.44202
19,1977,5,80.8967,4.81329
19,1977,6,140.131,8.35351
19,1977,7,247.016,10.4983
19,1977,8,104.696,9.77995
19,1977,9,170.473,8.13539
19,1977,10,36.1866,3.63049
19,1977,11,8.67432,-2.70096
19,1977,12,4.99993,-4.11211
19,1978,1,0.725672,-5.44981
19,1978,2,8.41869,-3.62558
19,1978,3,18.133,-1.02131
19,1978,4,45.034,3.05488
19,1978,5,99.1391,6.15481
19,1978,6,126.327,8.07429
19,1978,7,361.944,9.82684
19,1978,8,181.579,11.1304
19,1978,9,264.77,7.14854
19,1978,10,61.4708,4.20929
19,1978,11,35.9193,-1.37185
19,1978,12,0.941628,-2.47976
19,1979,1,0.62874,-4.47462
19,1979,2,1.18596,-1.98817
19,1979,3,2.79597,-1.15038
19,1979,4,20.5427,4.16319
19,1979,5,76.7928,6.29201
19,1979,6,136.722,8.87716
19,1979,7,233.982,11.588
19,1979,8,223.988,12.2571
19,1979,9,103.093,6.35965
19,1979,10,39.5557,2.73638
19,1979,11,7.7535,-0.750072
19,1979,12,2.56413,-2.80424
19,1980,1,3.11374,-4.80677
19,1980,2,14.3578,-4.61574
19,1980,3,36.6056,-0.254488
19,1980,4,68.9063,3.95136
19,1980,5,142.512,6.7684
19,1980,6,261.714,8.96268
19,1980,7,221.11,10.0657
19,1980,8,180.458,8.93673
19,1980,9,193.943,6.26136
19,1980,10,87.1059,3.16466
19,1980,11,13.5376,1.01719
19,1980,12,1.56782,-3.91387
19,1981,1,2.28791,-4.46844
19,1981,2,6.8559,-1.96202
19,1981,3,22.208,-0.496753
19,1981,4,56.3621,2.88478
19,1981,5,141.783,5.51472
19,1981,6,246.115,8.82168
19,1981,7,300.767,10.7361
19,1981,8,309.414,10.6474
19,1981,9,160.295,6.95392
19,1981,10,45.2801,3.00473
19,1981,11,13.1337,-1.46262
19,1981,12,8.48182,-4.75374
19,1982,1,7.29195,-4.18977
19,1982,2,16.8094,-4.18216
19,1982,3,22.9235,-0.802281
19,1982,4,81.5642,0.0121422
19,1982,5,108.57,5.4439
19,1982,6,153.242,6.51192
19,1982,7,196.851,9.02196
19,1982,8,171.801,9.50358
19,1982,9,186.962,6.28699
19,1982,10,83.895,3.44378
19,1982,11,35.9741,-1.96385
19,1982,12,11.1357,-6.92335
19,1983,1,10.8531,-7.63687
19,1983,2,20.6842,-6.36074
19,1983,3,29.9847,-3.64031
19,1983,4,56.5673,1.16867
19,1983,5,91.2051,6.32987
19,1983,6,185.836,7.85783
19,1983,7,213.619,9.63497
19,1983,8,197.726,8.87213
19,1983,9,135.251,7.56524
19,1983,10,67.3971,4.35481
19,1983,11,18.0819,-1.01066
19,1983,12,11.3616,-5.51793
19,1984,1,17.6414,-8.36164
19,1984,2,10.5548,-4.72529
19,1984,3,25.9308,-1.13432
19,1984,4,51.7701,3.00176
19,1984,5,167.799,4.685
19,1984,6,190.297,9.12864
19,1984,7,284.198,9.61516
19,1984,8,230.667,8.88333
19,1984,9,141.465,6.4688
19,1984,10,58.5747,3.10439
19,1984,11,15.7441,-0.783805
19,1984,12,6.19693,-5.39475
19,1985,1,8.71829,-5.9872
19,1985,2,13.2217,-4.5213
19,1985,3,62.4577,-3.43814
19,1985,4,70.2376,1.9812
19,1985,5,132.472,6.69075
19,1985,6,133.659,7.42721
19,1985,7,197.773,9.22651
19,1985,8,266.954,10.3643
19,1985,9,194.952,6.5536
19,1985,10,47.497,3.89971
19,1985,11,18.4943,-2.78262
19,1985,12,7.61078,-5.04315
19,1986,1,8.47156,-5.43071
19,1986,2,20.4505,-5.44888
19,1986,3,27.0975,-2.15664
19,1986,4,42.2746,1.39716
19,1986,5,94.5785,6.20617
19,1986,6,172.696,8.63885
19,1986,7,203.115,9.71432
19,1986,8,190.428,8.76937
19,1986,9,145.521,5.59771
19,1986,10,49.2719,2.0371
19,1986,11,14.2832,-2.02885
19,1986,12,10.645,-3.45116
19,1987,1,7.367,-4.11762
19,1987,2,5.35614,-1.9232
19,1987,3,33.8442,0.442348
19,1987,4,45.5203,2.33898
19,1987,5,82.3927,6.04998
19,1987,6,223.648,9.23731
19,1987,7,195.934,9.44779
19,1987,8,155.552,8.83453
19,1987,9,145.365,6.23072
19,1987,10,51.1128,4.00677
19,1987,11,37.8325,-0.297952
19,1987,12,8.45862,-4.60983
19,1988,1,12.8032,-5.07225
19,1988,2,8.80421,-3.74614
19,1988,3,49.2805,-3.08342
19,1988,4,46.8202,1.35289
19,1988,5,113.335,6.38242
19,1988,6,152.442,9.01167
19,1988,7,286.179,10.0349
19,1988,8,235.576,9.3949
19,1988,9,156.943,5.98144
19,1988,10,60.7045,3.74942
19,1988,11,13.6564,-0.98204
19,1988,12,3.62653,-3.67058
19,1989,1,19.9219,-7.06217
19,1989,2,12.4982,-5.43467
19,1989,3,27.9423,-1.92006
19,1989,4,100.175,0.617132
19,1989,5,109.599,4.65678
19,1989,6,185.163,8.30686
19,1989,7,197.5,10.0159
19,1989,8,241.195,9.49369
19,1989,9,135.255,7.84244
19,1989,10,74.8609,3.25464
19,1989,11,29.297,-2.14017
19,1989,12,5.08142,-5.40312
19,1990,1,8.55265,-4.84335
19,1990,2,23.6051,-3.81987
19,1990,3,26.2996,-1.33277
19,1990,4,83.9903,1.24239
19,1990,5,117.289,4.73131
19,1990,6,177.473,8.16746
19,1990,7,245.527,9.83191
19,1990,8,312.837,9.67284
19,1990,9,229.956,6.83146
19,1990,10,71.7554,2.7771
19,1990,11,37.3087,0.187483
19,1990,12,4.46972,-3.73614
19,1991,1,14.3303,-6.38874
19,1991,2,13.9284,-3.6871
19,1991,3,31.5769,0.530638
19,1991,4,69.5371,2.18045
19,1991,5,75.9049,5.48264
19,1991,6,165.309,9.42034
19,1991,7,148.395,11.1525
19,1991,8,206.22,10.0946
19,1991,9,152.867,7.06031
19,1991,10,77.3338,2.63617
19,1991,11,25.636,-1.99916
19,1991,12,10.8417,-4.58624
19,1992,1,1.80304,-6.12443
19,1992,2,20.628,-6.46255
19,1992,3,32.5972,-2.08906
19,1992,4,48.7025,3.1649
19,1992,5,119.285,5.12194
19,1992,6,238.074,8.19694
19,1992,7,225.836,9.27703
19,1992,8,187.251,9.50907
19,1992,9,148.751,7.72365
19,1992,10,67.0666,2.01993
19,1992,11,11.9617,-1.35295
19,1992,12,3.84222,-4.22187
19,1993,1,11.1633,-7.33024
19,1993,2,8.96929,-2.33361
19,1993,3,29.1883,-0.860561
19,1993,4,60.2378,2.75291
19,1993,5,106.641,5.85714
19,1993,6,150.208,8.49595
19,1993,7,266.312,9.94847
19,1993,8,201.29,9.3597
19,1993,9,156.966,6.85596
19,1993,10,105.363,2.18788
19,1993,11,19.7264,0.618324
19,1993,12,8.11098,-4.18288
19,1994,1,9.19716,-4.54864
19,1994,2,9.62987,-3.42958
19,1994,3,36.0659,-2.15689
19,1994,4,68.4411,3.51794
19,1994,5,82.7701,6.64437
19,1994,6,227.887,8.26343
19,1994,7,148.493,10.3652
19,1994,8,150.426,11.4404
19,1994,9,198.569,7.39087
19,1994,10,77.2038,2.54544
19,1994,11,22.2211,0.608074
19,1994,12,14.3161,-4.68958
19,1995,1,9.63144,-6.42401
19,1995,2,20.3876,-5.99157
19,1995,3,32.7295,-2.00607
19,1995,4,57.8654,1.57211
19,1995,5,116.119,6.48327
19,1995,6,140.683,9.18018
19,1995,7,205.526,10.2104
19,1995,8,292.098,10.0784
19,1995,9,137.386,8.20958
19,1995,10,82.3607,3.91271
19,1995,11,22.1346,-0.620018
19,1995,12,12.9753,-5.04199
19,1996,1,8.66764,-6.40025
19,1996,2,16.2688,-4.79868
19,1996,3,21.4078,-0.496994
19,1996,4,60.2679,1.84395
19,1996,5,112.67,5.0598
19,1996,6,146.837,8.77862
19,1996,7,191.296,10.5224
19,1996,8,202.662,11.2664
19,1996,9,146.18,7.19156
19,1996,10,67.9787,3.57978
19,1996,11,24.973,-1.02315
19,1996,12,3.69895,-4.40165
19,1997,1,7.98563,-4.99923
19,1997,2,24.896,-5.50649
19,1997,3,45.391,-0.492616
19,1997,4,79.1448,1.5813
19,1997,5,126.264,5.95791
19,1997,6,158.009,7.5917
19,1997,7,149.378,10.4384
19,1997,8,162.474,11.2648
19,1997,9,85.1275,6.63056
19,1997,10,58.5252,2.93788
19,1997,11,16.3135,-0.219768
19,1997,12,7.85349,-4.06669
19,1998,1,5.36597,-4.24282
19,1998,2,22.0638,-3.15499
19,1998,3,30.5056,-0.26295
19,1998,4,52.4448,6.39789
19,1998,5,123.757,7.76506
19,1998,6,119.779,9.34209
19,1998,7,225.193,11.6034
19,1998,8,178.098,10.4918
19,1998,9,123.43,8.53009
19,1998,10,71.8746,4.71823
19,1998,11,24.0172,1.70167
19,1998,12,4.93472,-2.88097
19,1999,1,6.61611,-4.27324
19,1999,2,6.5244,-0.956901
19,1999,3,21.402,0.462252
19,1999,4,85.4632,4.39479
19,1999,5,123.378,5.43528
19,1999,6,155.866,9.83262
19,1999,7,212.182,10.2528
19,1999,8,207.637,10.0472
19,1999,9,172.341,8.60043
19,1999,10,98.0013,4.60173
19,1999,11,19.9189,0.543307
19,1999,12,3.45955,-4.8839
19,2000,1,11.4231,-4.52972
19,2000,2,15.6666,-4.71916
19,2000,3,47.094,-0.979166
19,2000,4,79.6796,2.03699
19,2000,5,72.4275,7.25068
19,2000,6,143.891,8.83141
19,2000,7,153.494,11.0761
19,2000,8,230.767,9.7241
19,2000,9,138.769,7.02576
19,2000,10,62.5259,4.78498
19,2000,11,19.0361,-0.506573
19,2000,12,3.71596,-3.40357
19,2001,1,10.0322,-4.38118
19,2001,2,14.6248,-2.13736
19,2001,3,23.4014,-0.185196
19,2001,4,117.958,2.73695
19,2001,5,98.5002,5.52436
19,2001,6,128.319,8.3246
19,2001,7,212.387,11.9805
19,2001,8,233.426,9.8997
19,2001,9,222.774,8.3016
19,2001,10,62.6975,5.0813
19,2001,11,16.4105,-0.137283
19,2001,12,6.34464,-3.51241
19,2002,1,13.2507,-5.33446
19,2002,2,11.2393,-1.45954
19,2002,3,34.3722,-0.110018
19,2002,4,56.844,4.50358
19,2002,5,113.326,5.88471
19,2002,6,154.936,9.86831
19,2002,7,188.768,11.2739
19,2002,8,120.021,9.84576
19,2002,9,82.3221,8.1683
19,2002,10,87.453,3.64103
19,2002,11,23.3942,-0.146239
19,2002,12,6.50759,-2.81061
19,2003,1,3.12857,-3.00989
19,2003,2,6.7145,-0.698268
19,2003,3,23.7147,-0.104234
19,2003,4,75.5825,4.58463
19,2003,5,128.319,5.91795
19,2003,6,129.809,8.30372
19,2003,7,152.753,11.0167
19,2003,8,308.834,10.9529
19,2003,9,96.7372,8.20558
19,2003,10,52.8447,4.86674
19,2003,11,10.2569,0.613529
19,2003,12,9.39259,-3.84542
19,2004,1,11.1116,-4.76357
19,2004,2,12.3228,-4.0205
19,2004,3,54.43,0.472586
19,2004,4,55.2947,4.18939
19,2004,5,136.608,6.14888
19,2004,6,189.527,7.78998
19,2004,7,169.649,10.055
19,2004,8,189.057,11.3781
19,2004,9,142.125,7.82906
19,2004,10,73.9384,3.16452
19,2004,11,31.5552,-0.573458
19,2004,12,5.57499,-3.4266
19,2005,1,9.59199,-3.82107
19,2005,2,10.3991,-2.39322
19,2005,3,35.9132,0.0313045
19,2005,4,66.508,3.43608
19,2005,5,146.254,6.36659
19,2005,6,138.083,9.4492
19,2005,7,221.335,11.4011
19,2005,8,228.721,10.3159
19,2005,9,118.293,9.37309
19,2005,10,81.0395,4.07177
19,2005,11,19.5288,-0.522298
19,2005,12,4.70232,-4.77261
19,2006,1,1.97767,-2.48267
19,2006,2,22.2961,-1.71544
19,2006,3,32.7465,-0.25728
19,2006,4,42.2065,3.33991
19,2006,5,111.681,6.45754
19,2006,6,115.209,9.28825
19,2006,7,196.069,12.7587
19,2006,8,131.278,12.2381
19,2006,9,130.662,8.26856
19,2006,10,67.1953,4.58476
19,2006,11,23.869,0.0885962
