ID,Watershed,UZTWM,UZFWM,UZK,ZPERC,REXP,LZTWM,LZFSM,LZFPM,LZSK,LZPK,PFREE
2669,2669,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2670,2670,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2671,2671,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2672,2672,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2673,2673,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2674,2674,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2675,2675,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2676,2676,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2677,2677,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2678,2678,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2679,2679,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2680,2680,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2681,2681,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2682,2682,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2683,2683,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2684,2684,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2685,2685,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2686,2686,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2687,2687,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2688,2688,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2689,2689,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2690,2690,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2691,2691,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2692,2692,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2693,2693,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2694,2694,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2695,2695,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2696,2696,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2697,2697,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2698,2698,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2699,2699,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2700,2700,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2701,2701,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2702,2702,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2703,2703,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2704,2704,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2705,2705,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2706,2706,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2707,2707,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2708,2708,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2709,2709,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2710,2710,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2711,2711,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2712,2712,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2713,2713,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2714,2714,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2715,2715,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2716,2716,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2717,2717,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2718,2718,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2719,2719,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2720,2720,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2721,2721,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2722,2722,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2723,2723,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2724,2724,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2725,2725,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2726,2726,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2727,2727,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2728,2728,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2729,2729,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2730,2730,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2731,2731,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2732,2732,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2733,2733,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2734,2734,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2735,2735,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2736,2736,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2737,2737,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2738,2738,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2739,2739,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2740,2740,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2741,2741,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2742,2742,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2743,2743,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2744,2744,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2745,2745,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2746,2746,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2747,2747,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2748,2748,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2749,2749,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2750,2750,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2751,2751,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2752,2752,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2753,2753,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2754,2754,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2755,2755,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2756,2756,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2757,2757,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2758,2758,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2759,2759,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2760,2760,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2761,2761,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2762,2762,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2763,2763,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2764,2764,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2765,2765,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2766,2766,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2767,2767,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2768,2768,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2769,2769,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2770,2770,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2771,2771,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2772,2772,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2773,2773,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2774,2774,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2775,2775,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2776,2776,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2777,2777,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2778,2778,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2779,2779,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2780,2780,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2781,2781,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2782,2782,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2783,2783,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2784,2784,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2785,2785,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2786,2786,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2787,2787,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2788,2788,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2789,2789,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2790,2790,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2791,2791,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2792,2792,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2793,2793,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2794,2794,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2795,2795,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2796,2796,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2797,2797,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2798,2798,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2799,2799,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2800,2800,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2801,2801,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2802,2802,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2803,2803,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2804,2804,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2805,2805,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2806,2806,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2807,2807,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2808,2808,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2809,2809,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2810,2810,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2811,2811,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2812,2812,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2813,2813,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2814,2814,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2815,2815,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2816,2816,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2817,2817,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2818,2818,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2819,2819,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2820,2820,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2821,2821,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2822,2822,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2823,2823,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2824,2824,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2825,2825,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2826,2826,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2827,2827,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2828,2828,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2829,2829,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2830,2830,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2831,2831,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2832,2832,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2833,2833,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2834,2834,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2835,2835,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2836,2836,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2837,2837,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2838,2838,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2839,2839,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2840,2840,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2841,2841,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2842,2842,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2843,2843,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2844,2844,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2845,2845,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2846,2846,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2847,2847,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2848,2848,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2849,2849,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2850,2850,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2851,2851,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2852,2852,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2853,2853,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2854,2854,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2855,2855,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2856,2856,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2857,2857,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2858,2858,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2859,2859,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2860,2860,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2861,2861,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2862,2862,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2863,2863,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2864,2864,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2865,2865,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2866,2866,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2867,2867,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2868,2868,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2869,2869,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2870,2870,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2871,2871,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2872,2872,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2873,2873,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2874,2874,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2875,2875,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2876,2876,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2877,2877,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2878,2878,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2879,2879,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2880,2880,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2881,2881,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2882,2882,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2883,2883,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2884,2884,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2885,2885,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2886,2886,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2887,2887,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2888,2888,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2889,2889,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2890,2890,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2891,2891,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2892,2892,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2893,2893,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2894,2894,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2895,2895,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2896,2896,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2897,2897,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2898,2898,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2899,2899,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2900,2900,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2901,2901,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2902,2902,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2903,2903,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2904,2904,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2905,2905,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2906,2906,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2907,2907,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2908,2908,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2909,2909,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2910,2910,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2911,2911,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2912,2912,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2913,2913,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2914,2914,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2915,2915,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2916,2916,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2917,2917,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2918,2918,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2919,2919,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2920,2920,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2921,2921,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2922,2922,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2923,2923,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2924,2924,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2925,2925,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2926,2926,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2927,2927,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2928,2928,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2929,2929,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2930,2930,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2931,2931,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2932,2932,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2933,2933,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2934,2934,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2935,2935,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2936,2936,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2937,2937,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2938,2938,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2939,2939,34.24,29.96,0.46,70.54,0.96,13.76,1.93,10.11,0.16,0.01,0.16
2940,2940,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2941,2941,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2942,2942,34.24,29.96,0.46,70.23,2.16,125.76,17.61,92.43,0.17,0,0.16
2943,2943,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2944,2944,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2945,2945,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2946,2946,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2947,2947,34.24,29.96,0.46,49.18,2.6,118.76,20.97,54.07,0.18,0,0.28
2948,2948,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
2949,2949,26.28,21.9,0.51,60.68,0.96,27.72,1.96,21.14,0.17,0.02,0.09
